No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
47907,2015,6,20,2,2,46.0,50.0,48.0,51.0,16.0,93.0,1012.0,17.0,cv,3.12,0.0,0.0
47908,2015,6,20,3,2,38.0,50.0,45.0,39.0,15.0,82.0,1012.0,18.0,NW,1.79,0.0,0.0
47909,2015,6,20,4,2,28.0,20.0,29.0,17.0,14.0,87.0,1013.0,16.0,NW,4.92,0.0,0.0
47910,2015,6,20,5,2,23.0,13.0,23.0,26.0,14.0,87.0,1013.0,16.0,NW,8.05,0.0,0.0
47911,2015,6,20,6,2,19.0,11.0,21.0,14.0,15.0,77.0,1013.0,19.0,NW,9.84,0.0,0.0
47912,2015,6,20,7,2,17.0,9.0,19.0,15.0,15.0,68.0,1013.0,21.0,NE,3.13,0.0,0.0
47913,2015,6,20,8,2,18.0,6.0,14.0,14.0,14.0,53.0,1013.0,24.0,NW,3.13,0.0,0.0
47914,2015,6,20,9,2,12.0,7.0,11.0,13.0,14.0,47.0,1013.0,26.0,NW,4.92,0.0,0.0
47915,2015,6,20,10,2,10.0,5.0,13.0,13.0,14.0,44.0,1013.0,27.0,cv,1.79,0.0,0.0
47916,2015,6,20,11,2,12.0,5.0,10.0,12.0,14.0,42.0,1012.0,28.0,NE,3.13,0.0,0.0
47917,2015,6,20,12,2,15.0,6.0,12.0,16.0,13.0,37.0,1012.0,29.0,SE,1.79,0.0,0.0
47918,2015,6,20,13,2,14.0,6.0,17.0,12.0,13.0,37.0,1011.0,29.0,SE,3.58,0.0,0.0
47919,2015,6,20,14,2,14.0,8.0,12.0,16.0,15.0,40.0,1010.0,30.0,SE,6.71,0.0,0.0
47920,2015,6,20,15,2,18.0,12.0,15.0,10.0,15.0,37.0,1010.0,31.0,cv,1.79,0.0,0.0
47921,2015,6,20,16,2,18.0,15.0,16.0,10.0,15.0,37.0,1010.0,31.0,SE,3.13,0.0,0.0
47922,2015,6,20,17,2,23.0,16.0,19.0,15.0,14.0,35.0,1009.0,31.0,SE,6.26,0.0,0.0
47923,2015,6,20,18,2,19.0,19.0,23.0,21.0,14.0,37.0,1009.0,30.0,SE,8.05,0.0,0.0
47924,2015,6,20,19,2,22.0,22.0,25.0,23.0,15.0,42.0,1009.0,29.0,SE,11.18,0.0,0.0
47925,2015,6,20,20,2,27.0,18.0,24.0,21.0,14.0,42.0,1009.0,28.0,SE,14.31,0.0,0.0
47926,2015,6,20,21,2,32.0,18.0,29.0,23.0,14.0,42.0,1009.0,28.0,SE,17.44,0.0,0.0
47927,2015,6,20,22,2,34.0,17.0,31.0,30.0,14.0,44.0,1010.0,27.0,SE,20.57,0.0,0.0
47928,2015,6,20,23,2,39.0,23.0,39.0,33.0,15.0,53.0,1010.0,25.0,SE,22.36,0.0,0.0
47929,2015,6,21,0,2,51.0,28.0,38.0,35.0,15.0,57.0,1010.0,24.0,SE,24.15,0.0,0.0
47930,2015,6,21,1,2,47.0,26.0,39.0,43.0,15.0,57.0,1009.0,24.0,SE,25.94,0.0,0.0
47931,2015,6,21,2,2,48.0,36.0,41.0,46.0,16.0,73.0,1009.0,21.0,SE,27.73,0.0,0.0
47932,2015,6,21,3,2,51.0,38.0,50.0,45.0,17.0,77.0,1009.0,21.0,SE,28.62,0.0,0.0
47933,2015,6,21,4,2,63.0,43.0,58.0,49.0,17.0,82.0,1010.0,20.0,NE,0.89,0.0,0.0
47934,2015,6,21,5,2,65.0,52.0,60.0,51.0,17.0,82.0,1010.0,20.0,NE,2.68,0.0,0.0
47935,2015,6,21,6,2,59.0,58.0,58.0,56.0,17.0,77.0,1010.0,21.0,NE,3.57,0.0,0.0
47936,2015,6,21,7,2,62.0,60.0,61.0,62.0,18.0,73.0,1010.0,23.0,cv,0.89,0.0,0.0
47937,2015,6,21,8,2,76.0,62.0,70.0,57.0,17.0,61.0,1010.0,25.0,cv,1.78,0.0,0.0
47938,2015,6,21,9,2,69.0,72.0,80.0,55.0,16.0,54.0,1010.0,26.0,cv,2.67,0.0,0.0
47939,2015,6,21,10,2,66.0,71.0,77.0,53.0,17.0,54.0,1009.0,27.0,cv,3.56,0.0,0.0
47940,2015,6,21,11,2,43.0,37.0,37.0,36.0,16.0,45.0,1009.0,29.0,cv,4.45,0.0,0.0
47941,2015,6,21,12,2,25.0,25.0,27.0,27.0,14.0,37.0,1008.0,30.0,cv,7.58,0.0,0.0
47942,2015,6,21,13,2,27.0,21.0,29.0,22.0,14.0,37.0,1008.0,30.0,SE,4.02,0.0,0.0
47943,2015,6,21,14,2,29.0,22.0,26.0,25.0,14.0,33.0,1007.0,32.0,cv,1.79,0.0,0.0
47944,2015,6,21,15,2,31.0,29.0,24.0,29.0,14.0,33.0,1006.0,32.0,SE,1.79,0.0,0.0
47945,2015,6,21,16,2,30.0,34.0,33.0,35.0,14.0,33.0,1006.0,32.0,SE,5.81,0.0,0.0
47946,2015,6,21,17,2,40.0,33.0,38.0,37.0,13.0,31.0,1005.0,32.0,SE,8.94,0.0,0.0
47947,2015,6,21,18,2,39.0,32.0,34.0,34.0,14.0,35.0,1005.0,31.0,SE,12.07,0.0,0.0
47948,2015,6,21,19,2,39.0,35.0,40.0,36.0,14.0,39.0,1005.0,29.0,SE,15.2,0.0,0.0
47949,2015,6,21,20,2,48.0,46.0,46.0,47.0,15.0,45.0,1006.0,28.0,SE,18.33,0.0,0.0
47950,2015,6,21,21,2,56.0,43.0,54.0,52.0,15.0,47.0,1006.0,27.0,SE,21.46,0.0,0.0
47951,2015,6,21,22,2,57.0,48.0,55.0,49.0,15.0,53.0,1006.0,25.0,SE,23.25,0.0,0.0
47952,2015,6,21,23,2,63.0,39.0,53.0,46.0,15.0,50.0,1006.0,26.0,SE,27.27,0.0,0.0
47953,2015,6,22,0,2,70.0,54.0,59.0,53.0,15.0,57.0,1006.0,24.0,SE,29.06,0.0,0.0
47954,2015,6,22,1,2,80.0,56.0,68.0,60.0,16.0,68.0,1006.0,22.0,SE,30.85,0.0,0.0
47955,2015,6,22,2,2,76.0,72.0,83.0,72.0,,,,,,,0.0,0.0
47956,2015,6,22,3,2,78.0,80.0,80.0,77.0,15.0,64.0,1006.0,22.0,SE,1.79,0.0,0.0
47957,2015,6,22,4,2,90.0,97.0,95.0,99.0,15.0,64.0,1006.0,22.0,SE,4.92,0.0,0.0
47958,2015,6,22,5,2,113.0,117.0,118.0,113.0,16.0,68.0,1006.0,22.0,SE,6.71,0.0,0.0
47959,2015,6,22,6,2,142.0,149.0,156.0,137.0,17.0,73.0,1006.0,22.0,SE,8.5,0.0,0.0
47960,2015,6,22,7,2,163.0,133.0,151.0,121.0,17.0,68.0,1007.0,23.0,SE,10.29,0.0,0.0
47961,2015,6,22,8,2,147.0,110.0,128.0,93.0,17.0,68.0,1007.0,23.0,cv,0.89,0.0,0.0
47962,2015,6,22,9,2,125.0,96.0,109.0,79.0,17.0,57.0,1007.0,26.0,cv,1.78,0.0,0.0
47963,2015,6,22,10,2,114.0,94.0,105.0,71.0,16.0,50.0,1007.0,27.0,cv,3.57,0.0,0.0
47964,2015,6,22,11,2,103.0,88.0,99.0,73.0,18.0,51.0,1006.0,29.0,SE,1.79,0.0,0.0
47965,2015,6,22,12,2,83.0,73.0,80.0,66.0,17.0,48.0,1006.0,29.0,SE,4.92,0.0,0.0
47966,2015,6,22,13,2,79.0,62.0,69.0,60.0,16.0,40.0,1005.0,31.0,SE,8.05,0.0,0.0
47967,2015,6,22,14,2,61.0,57.0,61.0,49.0,16.0,40.0,1004.0,31.0,SE,12.97,0.0,0.0
47968,2015,6,22,15,2,66.0,53.0,58.0,56.0,15.0,37.0,1004.0,31.0,SE,17.89,0.0,0.0
47969,2015,6,22,16,2,68.0,49.0,57.0,62.0,16.0,42.0,1004.0,30.0,SE,22.81,0.0,0.0
47970,2015,6,22,17,2,80.0,64.0,75.0,64.0,14.0,37.0,1004.0,30.0,SE,27.73,0.0,0.0
47971,2015,6,22,18,2,97.0,86.0,88.0,77.0,17.0,48.0,1004.0,29.0,SE,31.75,0.0,0.0
47972,2015,6,22,19,2,104.0,86.0,94.0,87.0,17.0,51.0,1004.0,28.0,SE,33.54,0.0,0.0
47973,2015,6,22,20,2,110.0,96.0,103.0,92.0,16.0,50.0,1005.0,27.0,SE,36.67,0.0,0.0
47974,2015,6,22,21,2,117.0,107.0,108.0,98.0,16.0,54.0,1005.0,26.0,SE,38.46,0.0,0.0
47975,2015,6,22,22,2,126.0,111.0,112.0,103.0,17.0,61.0,1006.0,25.0,SE,40.25,0.0,0.0
47976,2015,6,22,23,2,145.0,136.0,128.0,120.0,17.0,61.0,1006.0,25.0,SE,42.04,0.0,0.0
47977,2015,6,23,0,2,171.0,166.0,162.0,145.0,17.0,61.0,1007.0,25.0,SE,43.83,0.0,0.0
47978,2015,6,23,1,2,215.0,196.0,219.0,182.0,18.0,65.0,1007.0,25.0,SE,47.85,0.0,0.0
47979,2015,6,23,2,2,250.0,246.0,247.0,234.0,18.0,69.0,1007.0,24.0,SE,49.64,0.0,0.0
47980,2015,6,23,3,2,286.0,261.0,266.0,238.0,19.0,73.0,1007.0,24.0,SE,52.77,0.0,0.0
47981,2015,6,23,4,2,288.0,283.0,298.0,258.0,19.0,78.0,1007.0,23.0,SE,56.79,0.0,0.0
47982,2015,6,23,5,2,301.0,259.0,278.0,228.0,18.0,73.0,1007.0,23.0,SE,57.68,0.0,0.0
47983,2015,6,23,6,2,296.0,283.0,298.0,240.0,19.0,78.0,1008.0,23.0,cv,0.89,0.0,0.0
47984,2015,6,23,7,2,289.0,294.0,299.0,246.0,19.0,78.0,1008.0,23.0,cv,1.78,0.0,0.0
47985,2015,6,23,8,2,278.0,264.0,288.0,204.0,19.0,69.0,1008.0,25.0,cv,2.67,0.0,0.0
47986,2015,6,23,9,2,282.0,257.0,282.0,212.0,19.0,69.0,1008.0,25.0,SE,1.79,0.0,0.0
47987,2015,6,23,10,2,274.0,249.0,254.0,205.0,19.0,65.0,1008.0,26.0,SE,3.58,0.0,0.0
47988,2015,6,23,11,2,258.0,212.0,236.0,172.0,20.0,65.0,1008.0,27.0,SE,5.37,0.0,0.0
47989,2015,6,23,12,2,230.0,194.0,206.0,146.0,20.0,61.0,1007.0,28.0,SE,8.5,0.0,0.0
47990,2015,6,23,13,2,201.0,167.0,184.0,131.0,20.0,58.0,1007.0,29.0,SE,11.63,0.0,0.0
47991,2015,6,23,14,2,183.0,155.0,172.0,116.0,20.0,52.0,1006.0,31.0,SE,14.76,0.0,0.0
47992,2015,6,23,15,2,150.0,137.0,140.0,110.0,19.0,48.0,1006.0,31.0,SE,18.78,0.0,0.0
47993,2015,6,23,16,2,113.0,108.0,118.0,92.0,19.0,48.0,1005.0,31.0,SE,23.7,0.0,0.0
47994,2015,6,23,17,2,90.0,81.0,85.0,77.0,19.0,48.0,1005.0,31.0,SE,28.62,0.0,0.0
47995,2015,6,23,18,2,97.0,83.0,92.0,79.0,17.0,43.0,1005.0,31.0,SE,34.43,0.0,0.0
47996,2015,6,23,19,2,98.0,85.0,97.0,88.0,16.0,42.0,1005.0,30.0,SE,38.45,0.0,0.0
47997,2015,6,23,20,2,92.0,77.0,89.0,78.0,17.0,48.0,1006.0,29.0,SE,40.24,0.0,0.0
47998,2015,6,23,21,2,94.0,77.0,90.0,81.0,17.0,48.0,1006.0,29.0,SE,42.03,0.0,0.0
47999,2015,6,23,22,2,122.0,103.0,119.0,101.0,17.0,51.0,1006.0,28.0,SE,43.82,0.0,0.0
48000,2015,6,23,23,2,165.0,127.0,150.0,121.0,18.0,57.0,1006.0,27.0,SE,46.95,0.0,0.0
48001,2015,6,24,0,2,178.0,144.0,159.0,128.0,19.0,61.0,1006.0,27.0,SE,48.74,0.0,0.0
48002,2015,6,24,1,2,142.0,116.0,127.0,103.0,19.0,61.0,1006.0,27.0,SE,51.87,0.0,0.0
48003,2015,6,24,2,2,90.0,71.0,84.0,75.0,18.0,57.0,1006.0,27.0,SE,56.79,0.0,0.0
48004,2015,6,24,3,2,85.0,73.0,89.0,75.0,18.0,61.0,1005.0,26.0,SE,60.81,0.0,0.0
48005,2015,6,24,4,2,93.0,78.0,89.0,80.0,17.0,61.0,1006.0,25.0,SE,63.94,0.0,0.0
48006,2015,6,24,5,2,117.0,93.0,105.0,88.0,17.0,61.0,1005.0,25.0,SE,67.07,0.0,0.0
48007,2015,6,24,6,2,131.0,108.0,126.0,101.0,18.0,69.0,1006.0,24.0,SE,68.86,0.0,0.0
48008,2015,6,24,7,2,148.0,123.0,137.0,112.0,18.0,65.0,1006.0,25.0,SE,70.65,0.0,0.0
48009,2015,6,24,8,2,151.0,130.0,141.0,106.0,19.0,65.0,1006.0,26.0,SE,72.44,0.0,0.0
48010,2015,6,24,9,2,146.0,,138.0,103.0,19.0,65.0,1006.0,26.0,SE,74.23,0.0,0.0
48011,2015,6,24,10,2,145.0,125.0,135.0,110.0,19.0,65.0,1006.0,26.0,cv,3.13,0.0,0.0
48012,2015,6,24,11,2,148.0,130.0,144.0,118.0,19.0,61.0,1006.0,27.0,NW,3.13,0.0,0.0
48013,2015,6,24,12,2,144.0,128.0,147.0,118.0,19.0,65.0,1006.0,26.0,SE,1.79,0.0,0.0
48014,2015,6,24,13,2,127.0,121.0,140.0,115.0,19.0,65.0,1005.0,26.0,cv,1.79,0.0,0.0
48015,2015,6,24,14,2,90.0,92.0,95.0,77.0,20.0,73.0,1005.0,25.0,SE,3.13,0.0,0.0
48016,2015,6,24,15,2,69.0,67.0,76.0,61.0,19.0,69.0,1005.0,25.0,SE,6.26,0.0,0.0
48017,2015,6,24,16,2,71.0,71.0,72.0,61.0,19.0,69.0,1005.0,25.0,cv,0.89,0.0,0.0
48018,2015,6,24,17,2,69.0,67.0,75.0,66.0,19.0,69.0,1004.0,25.0,SE,1.79,0.0,0.0
48019,2015,6,24,18,2,78.0,69.0,70.0,67.0,19.0,69.0,1004.0,25.0,SE,3.58,0.0,0.0
48020,2015,6,24,19,2,87.0,71.0,76.0,71.0,19.0,69.0,1004.0,25.0,SE,5.37,0.0,0.0
48021,2015,6,24,20,2,90.0,71.0,75.0,71.0,18.0,69.0,1004.0,24.0,SE,7.16,0.0,0.0
48022,2015,6,24,21,2,81.0,78.0,76.0,70.0,19.0,73.0,1005.0,24.0,NE,0.89,0.0,0.0
48023,2015,6,24,22,2,81.0,82.0,84.0,81.0,19.0,78.0,1005.0,23.0,cv,0.89,0.0,0.0
48024,2015,6,24,23,2,91.0,80.0,88.0,81.0,19.0,78.0,1004.0,23.0,cv,1.78,0.0,0.0
48025,2015,6,25,0,2,95.0,88.0,96.0,80.0,18.0,73.0,1004.0,23.0,cv,2.67,0.0,0.0
48026,2015,6,25,1,2,100.0,92.0,98.0,85.0,18.0,73.0,1004.0,23.0,SE,1.79,0.0,0.0
48027,2015,6,25,2,2,102.0,92.0,102.0,90.0,19.0,78.0,1003.0,23.0,SE,3.58,0.0,0.0
48028,2015,6,25,3,2,109.0,104.0,111.0,97.0,19.0,78.0,1003.0,23.0,cv,0.89,0.0,0.0
48029,2015,6,25,4,2,114.0,111.0,117.0,104.0,19.0,78.0,1003.0,23.0,cv,1.78,0.0,0.0
48030,2015,6,25,5,2,124.0,,127.0,114.0,19.0,83.0,1002.0,22.0,cv,2.67,0.0,0.0
48031,2015,6,25,6,2,137.0,135.0,132.0,116.0,19.0,78.0,1003.0,23.0,SE,1.79,0.0,0.0
48032,2015,6,25,7,2,146.0,145.0,150.0,129.0,19.0,78.0,1003.0,23.0,SE,2.68,0.0,0.0
48033,2015,6,25,8,2,151.0,158.0,161.0,136.0,20.0,83.0,1003.0,23.0,cv,0.89,0.0,0.0
48034,2015,6,25,9,2,162.0,159.0,167.0,133.0,20.0,78.0,1003.0,24.0,cv,1.78,0.0,0.0
48035,2015,6,25,10,2,183.0,161.0,172.0,122.0,20.0,73.0,1002.0,25.0,cv,2.67,0.0,0.0
48036,2015,6,25,11,2,199.0,161.0,169.0,129.0,19.0,69.0,1002.0,25.0,cv,3.56,0.0,0.0
48037,2015,6,25,12,2,173.0,139.0,153.0,108.0,20.0,69.0,1002.0,26.0,SE,3.13,0.0,0.0
48038,2015,6,25,13,2,140.0,124.0,134.0,100.0,19.0,65.0,1001.0,26.0,SE,6.26,0.0,0.0
48039,2015,6,25,14,2,62.0,56.0,59.0,46.0,18.0,57.0,1000.0,27.0,SE,9.39,0.0,0.0
48040,2015,6,25,15,2,72.0,78.0,78.0,60.0,18.0,61.0,1000.0,26.0,SE,12.52,0.0,0.0
48041,2015,6,25,16,2,89.0,89.0,96.0,74.0,18.0,57.0,1000.0,27.0,SE,15.65,0.0,0.0
48042,2015,6,25,17,2,97.0,69.0,85.0,69.0,18.0,61.0,999.0,26.0,SE,17.44,0.0,0.0
48043,2015,6,25,18,2,92.0,66.0,78.0,63.0,18.0,57.0,999.0,27.0,SE,19.23,0.0,0.0
48044,2015,6,25,19,2,89.0,72.0,87.0,73.0,19.0,65.0,999.0,26.0,cv,0.89,0.0,0.0
48045,2015,6,25,20,2,105.0,87.0,89.0,78.0,20.0,69.0,999.0,26.0,cv,1.78,0.0,0.0
48046,2015,6,25,21,2,107.0,89.0,101.0,85.0,20.0,73.0,1000.0,25.0,cv,2.67,0.0,0.0
48047,2015,6,25,22,2,121.0,101.0,114.0,99.0,19.0,69.0,1000.0,25.0,SE,1.79,0.1,0.1
48048,2015,6,25,23,2,129.0,107.0,124.0,110.0,20.0,78.0,1000.0,24.0,SE,3.58,0.0,0.0
48049,2015,6,26,0,2,123.0,105.0,120.0,94.0,20.0,78.0,999.0,24.0,cv,0.89,0.0,0.0
48050,2015,6,26,1,2,118.0,98.0,118.0,,20.0,78.0,1000.0,24.0,SE,0.89,1.0,1.0
48051,2015,6,26,2,2,117.0,92.0,103.0,,19.0,73.0,1000.0,24.0,NW,3.13,0.4,1.4
48052,2015,6,26,3,2,117.0,97.0,104.0,,20.0,94.0,1000.0,21.0,NW,7.15,0.0,0.0
48053,2015,6,26,4,2,116.0,82.0,93.0,,20.0,94.0,1000.0,21.0,SE,0.89,0.8,0.8
48054,2015,6,26,5,2,108.0,89.0,107.0,,20.0,94.0,1000.0,21.0,cv,0.89,1.4,2.2
48055,2015,6,26,6,2,123.0,87.0,103.0,,20.0,94.0,1000.0,21.0,cv,1.78,0.1,2.3
48056,2015,6,26,7,2,122.0,102.0,106.0,,20.0,94.0,1001.0,21.0,cv,2.67,0.0,0.0
48057,2015,6,26,8,2,122.0,105.0,112.0,,20.0,94.0,1001.0,21.0,cv,3.56,0.0,0.0
48058,2015,6,26,9,2,96.0,69.0,85.0,,20.0,88.0,1001.0,22.0,SE,1.79,0.0,0.0
48059,2015,6,26,10,2,98.0,81.0,81.0,,20.0,78.0,1001.0,24.0,cv,0.89,0.0,0.0
48060,2015,6,26,11,2,97.0,87.0,90.0,,21.0,73.0,1001.0,26.0,cv,1.78,0.0,0.0
48061,2015,6,26,12,2,100.0,71.0,69.0,,20.0,65.0,1001.0,27.0,cv,2.67,0.0,0.0
48062,2015,6,26,13,2,114.0,79.0,93.0,,21.0,69.0,1000.0,27.0,cv,4.46,0.0,0.0
48063,2015,6,26,14,2,130.0,103.0,119.0,,21.0,65.0,999.0,28.0,SE,3.13,0.0,0.0
48064,2015,6,26,15,2,139.0,115.0,131.0,87.0,21.0,65.0,999.0,28.0,SE,6.26,0.0,0.0
48065,2015,6,26,16,2,127.0,124.0,127.0,91.0,21.0,65.0,999.0,28.0,SE,9.39,0.0,0.0
48066,2015,6,26,17,2,126.0,119.0,130.0,87.0,21.0,65.0,999.0,28.0,SE,12.52,0.0,0.0
48067,2015,6,26,18,2,111.0,133.0,124.0,102.0,21.0,65.0,999.0,28.0,SE,15.65,0.0,0.0
48068,2015,6,26,19,2,165.0,163.0,174.0,135.0,21.0,69.0,1001.0,27.0,SE,18.78,0.0,0.0
48069,2015,6,26,20,2,160.0,138.0,146.0,86.0,21.0,73.0,1002.0,26.0,SE,21.91,0.0,0.0
48070,2015,6,26,21,2,63.0,56.0,66.0,46.0,22.0,83.0,1002.0,25.0,SE,25.04,0.0,0.0
48071,2015,6,26,22,2,20.0,11.0,28.0,15.0,20.0,94.0,1002.0,21.0,NW,4.92,0.0,0.0
48072,2015,6,26,23,2,28.0,7.0,25.0,17.0,20.0,94.0,1002.0,21.0,cv,0.45,0.0,0.0
48073,2015,6,27,0,2,29.0,22.0,34.0,20.0,20.0,88.0,1003.0,22.0,NE,1.79,0.0,0.0
48074,2015,6,27,1,2,35.0,26.0,37.0,29.0,20.0,88.0,1002.0,22.0,NE,3.58,,
48075,2015,6,27,2,2,40.0,29.0,42.0,33.0,19.0,88.0,1003.0,21.0,cv,0.89,,
48076,2015,6,27,3,2,36.0,30.0,43.0,33.0,20.0,94.0,1003.0,21.0,NW,1.79,0.0,0.0
48077,2015,6,27,4,2,36.0,23.0,41.0,35.0,19.0,88.0,1003.0,21.0,NW,3.58,,
48078,2015,6,27,5,2,35.0,23.0,37.0,25.0,19.0,88.0,1003.0,21.0,NW,4.47,,
48079,2015,6,27,6,2,33.0,22.0,35.0,27.0,20.0,94.0,1004.0,21.0,NW,6.26,0.0,0.0
48080,2015,6,27,7,2,44.0,34.0,43.0,44.0,20.0,88.0,1004.0,22.0,NE,1.79,,
48081,2015,6,27,8,2,94.0,57.0,75.0,73.0,20.0,88.0,1005.0,22.0,cv,0.89,0.0,0.0
48082,2015,6,27,9,2,99.0,84.0,90.0,66.0,20.0,78.0,1005.0,24.0,cv,1.78,,
48083,2015,6,27,10,2,92.0,92.0,99.0,66.0,21.0,78.0,1006.0,25.0,cv,2.67,0.0,0.0
48084,2015,6,27,11,2,104.0,101.0,111.0,75.0,21.0,69.0,1006.0,27.0,cv,3.56,0.0,0.0
48085,2015,6,27,12,2,130.0,119.0,130.0,94.0,22.0,74.0,1006.0,27.0,cv,4.45,0.0,0.0
48086,2015,6,27,13,2,151.0,132.0,147.0,96.0,21.0,69.0,1005.0,27.0,cv,5.34,0.0,0.0
48087,2015,6,27,14,2,162.0,143.0,158.0,108.0,21.0,65.0,1006.0,28.0,cv,6.23,0.0,0.0
48088,2015,6,27,15,2,164.0,140.0,151.0,108.0,22.0,65.0,1005.0,29.0,cv,8.02,0.0,0.0
48089,2015,6,27,16,2,155.0,135.0,148.0,107.0,22.0,65.0,1005.0,29.0,SE,1.79,0.0,0.0
48090,2015,6,27,17,2,154.0,128.0,150.0,108.0,22.0,65.0,1005.0,29.0,SE,3.58,0.0,0.0
48091,2015,6,27,18,2,149.0,143.0,145.0,116.0,22.0,65.0,1005.0,29.0,SE,4.47,0.0,0.0
48092,2015,6,27,19,2,164.0,144.0,145.0,117.0,22.0,69.0,1005.0,28.0,SE,6.26,0.0,0.0
48093,2015,6,27,20,2,150.0,144.0,143.0,120.0,23.0,78.0,1006.0,27.0,SE,7.15,0.0,0.0
48094,2015,6,27,21,2,122.0,104.0,125.0,90.0,22.0,74.0,1006.0,27.0,SE,10.28,0.0,0.0
48095,2015,6,27,22,2,106.0,87.0,103.0,77.0,21.0,73.0,1007.0,26.0,SE,12.07,0.0,0.0
48096,2015,6,27,23,2,107.0,95.0,101.0,80.0,20.0,69.0,1007.0,26.0,SE,13.86,0.0,0.0
48097,2015,6,28,0,2,118.0,98.0,107.0,89.0,20.0,73.0,1007.0,25.0,cv,0.89,0.0,0.0
48098,2015,6,28,1,2,123.0,98.0,114.0,81.0,20.0,73.0,1007.0,25.0,cv,1.78,0.0,0.0
48099,2015,6,28,2,2,115.0,84.0,102.0,76.0,19.0,73.0,1007.0,24.0,cv,2.67,0.0,0.0
48100,2015,6,28,3,2,98.0,90.0,94.0,83.0,20.0,78.0,1007.0,24.0,SE,0.89,0.0,0.0
48101,2015,6,28,4,2,106.0,105.0,111.0,95.0,20.0,78.0,1007.0,24.0,SE,2.68,0.0,0.0
48102,2015,6,28,5,2,126.0,118.0,126.0,118.0,21.0,83.0,1007.0,24.0,SE,4.47,0.0,0.0
48103,2015,6,28,6,2,136.0,138.0,143.0,123.0,21.0,83.0,1008.0,24.0,SE,6.26,0.0,0.0
48104,2015,6,28,7,2,149.0,148.0,155.0,124.0,21.0,78.0,1008.0,25.0,SE,8.05,0.0,0.0
48105,2015,6,28,8,2,163.0,152.0,167.0,115.0,21.0,78.0,1008.0,25.0,SE,9.84,0.0,0.0
48106,2015,6,28,9,2,174.0,163.0,177.0,121.0,22.0,78.0,1008.0,26.0,SE,11.63,0.0,0.0
48107,2015,6,28,10,2,193.0,171.0,191.0,125.0,23.0,74.0,1008.0,28.0,SE,13.42,0.0,0.0
48108,2015,6,28,11,2,207.0,180.0,197.0,130.0,23.0,74.0,1007.0,28.0,cv,1.79,0.0,0.0
48109,2015,6,28,12,2,207.0,192.0,199.0,127.0,22.0,65.0,1007.0,29.0,SE,3.13,0.0,0.0
48110,2015,6,28,13,2,203.0,175.0,185.0,116.0,23.0,66.0,1006.0,30.0,SE,7.15,0.0,0.0
48111,2015,6,28,14,2,172.0,149.0,161.0,109.0,23.0,62.0,1005.0,31.0,SE,11.17,0.0,0.0
48112,2015,6,28,15,2,128.0,161.0,162.0,114.0,23.0,62.0,1005.0,31.0,SE,15.19,0.0,0.0
48113,2015,6,28,16,2,127.0,141.0,129.0,106.0,23.0,62.0,1004.0,31.0,SE,19.21,0.0,0.0
48114,2015,6,28,17,2,144.0,159.0,149.0,122.0,23.0,62.0,1003.0,31.0,SE,24.13,0.0,0.0
48115,2015,6,28,18,2,180.0,181.0,191.0,146.0,22.0,58.0,1003.0,31.0,SE,28.15,0.0,0.0
48116,2015,6,28,19,2,180.0,147.0,155.0,127.0,22.0,62.0,1004.0,30.0,SE,33.07,0.0,0.0
48117,2015,6,28,20,2,177.0,154.0,165.0,129.0,22.0,69.0,1004.0,28.0,SE,36.2,0.0,0.0
48118,2015,6,28,21,2,207.0,173.0,191.0,151.0,21.0,65.0,1005.0,28.0,SE,40.22,0.0,0.0
48119,2015,6,28,22,2,207.0,170.0,189.0,148.0,21.0,69.0,1004.0,27.0,SE,43.35,0.0,0.0
48120,2015,6,28,23,2,192.0,165.0,186.0,147.0,21.0,73.0,1004.0,26.0,SE,45.14,0.0,0.0
48121,2015,6,29,0,2,194.0,158.0,183.0,142.0,21.0,78.0,1004.0,25.0,cv,0.89,0.0,0.0
48122,2015,6,29,1,2,190.0,151.0,173.0,139.0,21.0,88.0,1004.0,23.0,NW,1.79,0.0,0.0
48123,2015,6,29,2,2,185.0,153.0,167.0,137.0,21.0,83.0,1003.0,24.0,SE,1.79,0.0,0.0
48124,2015,6,29,3,2,180.0,149.0,169.0,142.0,21.0,83.0,1003.0,24.0,cv,0.89,0.0,0.0
48125,2015,6,29,4,2,178.0,164.0,174.0,148.0,21.0,83.0,1003.0,24.0,SE,1.79,0.0,0.0
48126,2015,6,29,5,2,181.0,151.0,173.0,142.0,21.0,88.0,1003.0,23.0,cv,0.89,0.0,0.0
48127,2015,6,29,6,2,187.0,154.0,166.0,141.0,21.0,83.0,1003.0,24.0,SE,0.89,0.0,0.0
48128,2015,6,29,7,2,194.0,161.0,176.0,141.0,21.0,83.0,1003.0,24.0,cv,0.89,0.0,0.0
48129,2015,6,29,8,2,203.0,164.0,182.0,145.0,21.0,78.0,1004.0,25.0,cv,1.78,0.0,0.0
48130,2015,6,29,9,2,207.0,169.0,193.0,144.0,22.0,78.0,1003.0,26.0,SE,1.79,0.0,0.0
48131,2015,6,29,10,2,216.0,,201.0,161.0,22.0,78.0,1003.0,26.0,SE,3.58,0.0,0.0
48132,2015,6,29,11,2,226.0,,203.0,168.0,22.0,78.0,1004.0,26.0,NE,1.79,0.0,0.0
